current_state,previous_state,estimate,year,id,name,abbrv,level,parent_id
CT,SC,457,2014,09,Connecticut,CT,state,D1
CT,SD,93,2014,09,Connecticut,CT,state,D1
CT,TN,1325,2014,09,Connecticut,CT,state,D1
CT,TX,1696,2014,09,Connecticut,CT,state,D1
CT,UT,241,2014,09,Connecticut,CT,state,D1
CT,VA,2847,2014,09,Connecticut,CT,state,D1
CT,VT,825,2014,09,Connecticut,CT,state,D1
CT,WA,699,2014,09,Connecticut,CT,state,D1
CT,WI,83,2014,09,Connecticut,CT,state,D1
CT,WV,0,2014,09,Connecticut,CT,state,D1
CT,WY,0,2014,09,Connecticut,CT,state,D1
CT,AK,68,2015,09,Connecticut,CT,state,D1
CT,AL,163,2015,09,Connecticut,CT,state,D1
CT,AR,0,2015,09,Connecticut,CT,state,D1
CT,AZ,187,2015,09,Connecticut,CT,state,D1
CT,CA,4240,2015,09,Connecticut,CT,state,D1
CT,CO,467,2015,09,Connecticut,CT,state,D1
CT,DC,379,2015,09,Connecticut,CT,state,D1
CT,DE,344,2015,09,Connecticut,CT,state,D1
CT,FL,6122,2015,09,Connecticut,CT,state,D1
CT,GA,1268,2015,09,Connecticut,CT,state,D1
CT,HI,429,2015,09,Connecticut,CT,state,D1
CT,IA,362,2015,09,Connecticut,CT,state,D1
CT,ID,51,2015,09,Connecticut,CT,state,D1
CT,IL,1696,2015,09,Connecticut,CT,state,D1
CT,IN,777,2015,09,Connecticut,CT,state,D1
CT,KS,135,2015,09,Connecticut,CT,state,D1
CT,KY,30,2015,09,Connecticut,CT,state,D1
CT,LA,139,2015,09,Connecticut,CT,state,D1
CT,MA,9498,2015,09,Connecticut,CT,state,D1
CT,MD,917,2015,09,Connecticut,CT,state,D1
CT,ME,939,2015,09,Connecticut,CT,state,D1
CT,MI,467,2015,09,Connecticut,CT,state,D1
CT,MN,548,2015,09,Connecticut,CT,state,D1
CT,MO,638,2015,09,Connecticut,CT,state,D1
CT,MS,84,2015,09,Connecticut,CT,state,D1
CT,MT,0,2015,09,Connecticut,CT,state,D1
CT,NC,1394,2015,09,Connecticut,CT,state,D1
CT,ND,95,2015,09,Connecticut,CT,state,D1
CT,NE,0,2015,09,Connecticut,CT,state,D1
CT,NH,1202,2015,09,Connecticut,CT,state,D1
CT,NJ,3688,2015,09,Connecticut,CT,state,D1
CT,NM,725,2015,09,Connecticut,CT,state,D1
CT,NV,127,2015,09,Connecticut,CT,state,D1
CT,NY,23820,2015,09,Connecticut,CT,state,D1
CT,OH,1836,2015,09,Connecticut,CT,state,D1
CT,OK,265,2015,09,Connecticut,CT,state,D1
CT,OR,290,2015,09,Connecticut,CT,state,D1
CT,PA,2348,2015,09,Connecticut,CT,state,D1
CT,RI,3035,2015,09,Connecticut,CT,state,D1
CT,SC,926,2015,09,Connecticut,CT,state,D1
CT,SD,362,2015,09,Connecticut,CT,state,D1
CT,TN,237,2015,09,Connecticut,CT,state,D1
CT,TX,2519,2015,09,Connecticut,CT,state,D1
CT,UT,95,2015,09,Connecticut,CT,state,D1
CT,VA,2301,2015,09,Connecticut,CT,state,D1
CT,VT,262,2015,09,Connecticut,CT,state,D1
CT,WA,1236,2015,09,Connecticut,CT,state,D1
CT,WI,223,2015,09,Connecticut,CT,state,D1
CT,WV,63,2015,09,Connecticut,CT,state,D1
CT,WY,0,2015,09,Connecticut,CT,state,D1
CT,AK,331,2016,09,Connecticut,CT,state,D1
CT,AL,1102,2016,09,Connecticut,CT,state,D1
CT,AR,960,2016,09,Connecticut,CT,state,D1
CT,AZ,309,2016,09,Connecticut,CT,state,D1
CT,CA,3979,2016,09,Connecticut,CT,state,D1
CT,CO,562,2016,09,Connecticut,CT,state,D1
CT,DC,433,2016,09,Connecticut,CT,state,D1
CT,DE,0,2016,09,Connecticut,CT,state,D1
CT,FL,4629,2016,09,Connecticut,CT,state,D1
CT,GA,1129,2016,09,Connecticut,CT,state,D1
CT,HI,449,2016,09,Connecticut,CT,state,D1
CT,IA,162,2016,09,Connecticut,CT,state,D1
CT,ID,0,2016,09,Connecticut,CT,state,D1
CT,IL,1733,2016,09,Connecticut,CT,state,D1
CT,IN,488,2016,09,Connecticut,CT,state,D1
CT,KS,329,2016,09,Connecticut,CT,state,D1
CT,KY,43,2016,09,Connecticut,CT,state,D1
CT,LA,330,2016,09,Connecticut,CT,state,D1
CT,MA,8519,2016,09,Connecticut,CT,state,D1
CT,MD,1716,2016,09,Connecticut,CT,state,D1
CT,ME,941,2016,09,Connecticut,CT,state,D1
CT,MI,614,2016,09,Connecticut,CT,state,D1
CT,MN,780,2016,09,Connecticut,CT,state,D1
CT,MO,248,2016,09,Connecticut,CT,state,D1
CT,MS,0,2016,09,Connecticut,CT,state,D1
CT,MT,0,2016,09,Connecticut,CT,state,D1
CT,NC,1651,2016,09,Connecticut,CT,state,D1
CT,ND,64,2016,09,Connecticut,CT,state,D1
CT,NE,0,2016,09,Connecticut,CT,state,D1
CT,NH,750,2016,09,Connecticut,CT,state,D1
CT,NJ,4496,2016,09,Connecticut,CT,state,D1
CT,NM,0,2016,09,Connecticut,CT,state,D1
CT,NV,34,2016,09,Connecticut,CT,state,D1
CT,NY,22160,2016,09,Connecticut,CT,state,D1
CT,OH,1124,2016,09,Connecticut,CT,state,D1
CT,OK,45,2016,09,Connecticut,CT,state,D1
CT,OR,62,2016,09,Connecticut,CT,state,D1
CT,PA,3427,2016,09,Connecticut,CT,state,D1
CT,RI,3255,2016,09,Connecticut,CT,state,D1
CT,SC,1054,2016,09,Connecticut,CT,state,D1
CT,SD,0,2016,09,Connecticut,CT,state,D1
CT,TN,394,2016,09,Connecticut,CT,state,D1
CT,TX,2679,2016,09,Connecticut,CT,state,D1
CT,UT,0,2016,09,Connecticut,CT,state,D1
CT,VA,2320,2016,09,Connecticut,CT,state,D1
CT,VT,1131,2016,09,Connecticut,CT,state,D1
CT,WA,631,2016,09,Connecticut,CT,state,D1
CT,WI,237,2016,09,Connecticut,CT,state,D1
CT,WV,286,2016,09,Connecticut,CT,state,D1
CT,WY,0,2016,09,Connecticut,CT,state,D1
CT,AK,540,2017,09,Connecticut,CT,state,D1
CT,AL,206,2017,09,Connecticut,CT,state,D1
CT,AR,160,2017,09,Connecticut,CT,state,D1
CT,AZ,644,2017,09,Connecticut,CT,state,D1
CT,CA,2807,2017,09,Connecticut,CT,state,D1
CT,CO,370,2017,09,Connecticut,CT,state,D1
CT,DC,414,2017,09,Connecticut,CT,state,D1
CT,DE,463,2017,09,Connecticut,CT,state,D1
CT,FL,6589,2017,09,Connecticut,CT,state,D1
CT,GA,1531,2017,09,Connecticut,CT,state,D1
CT,HI,473,2017,09,Connecticut,CT,state,D1
CT,IA,0,2017,09,Connecticut,CT,state,D1
CT,ID,0,2017,09,Connecticut,CT,state,D1
CT,IL,697,2017,09,Connecticut,CT,state,D1
CT,IN,534,2017,09,Connecticut,CT,state,D1
CT,KS,0,2017,09,Connecticut,CT,state,D1
CT,KY,227,2017,09,Connecticut,CT,state,D1
CT,LA,716,2017,09,Connecticut,CT,state,D1
CT,MA,12004,2017,09,Connecticut,CT,state,D1
CT,MD,992,2017,09,Connecticut,CT,state,D1
CT,ME,627,2017,09,Connecticut,CT,state,D1
CT,MI,376,2017,09,Connecticut,CT,state,D1
CT,MN,160,2017,09,Connecticut,CT,state,D1
CT,MO,1601,2017,09,Connecticut,CT,state,D1
CT,MS,0,2017,09,Connecticut,CT,state,D1
CT,MT,0,2017,09,Connecticut,CT,state,D1
CT,NC,1910,2017,09,Connecticut,CT,state,D1
CT,ND,187,2017,09,Connecticut,CT,state,D1
CT,NE,154,2017,09,Connecticut,CT,state,D1
CT,NH,472,2017,09,Connecticut,CT,state,D1
CT,NJ,3930,2017,09,Connecticut,CT,state,D1
CT,NM,825,2017,09,Connecticut,CT,state,D1
CT,NV,142,2017,09,Connecticut,CT,state,D1
CT,NY,28542,2017,09,Connecticut,CT,state,D1
CT,OH,1171,2017,09,Connecticut,CT,state,D1
CT,OK,400,2017,09,Connecticut,CT,state,D1
CT,OR,579,2017,09,Connecticut,CT,state,D1
CT,PA,3263,2017,09,Connecticut,CT,state,D1
CT,RI,2061,2017,09,Connecticut,CT,state,D1
CT,SC,1019,2017,09,Connecticut,CT,state,D1
CT,SD,0,2017,09,Connecticut,CT,state,D1
CT,TN,166,2017,09,Connecticut,CT,state,D1
CT,TX,3698,2017,09,Connecticut,CT,state,D1
CT,UT,149,2017,09,Connecticut,CT,state,D1
CT,VA,1314,2017,09,Connecticut,CT,state,D1
CT,VT,393,2017,09,Connecticut,CT,state,D1
CT,WA,374,2017,09,Connecticut,CT,state,D1
CT,WI,188,2017,09,Connecticut,CT,state,D1
CT,WV,0,2017,09,Connecticut,CT,state,D1
CT,WY,257,2017,09,Connecticut,CT,state,D1
CT,AK,8,2018,09,Connecticut,CT,state,D1
CT,AL,1054,2018,09,Connecticut,CT,state,D1
CT,AR,51,2018,09,Connecticut,CT,state,D1
CT,AZ,1204,2018,09,Connecticut,CT,state,D1
CT,CA,3870,2018,09,Connecticut,CT,state,D1
CT,CO,1105,2018,09,Connecticut,CT,state,D1
CT,DC,506,2018,09,Connecticut,CT,state,D1
CT,DE,1015,2018,09,Connecticut,CT,state,D1
CT,FL,4563,2018,09,Connecticut,CT,state,D1
CT,GA,2606,2018,09,Connecticut,CT,state,D1
CT,HI,472,2018,09,Connecticut,CT,state,D1
CT,IA,86,2018,09,Connecticut,CT,state,D1
CT,ID,0,2018,09,Connecticut,CT,state,D1
CT,IL,1513,2018,09,Connecticut,CT,state,D1
CT,IN,237,2018,09,Connecticut,CT,state,D1
CT,KS,79,2018,09,Connecticut,CT,state,D1
CT,KY,233,2018,09,Connecticut,CT,state,D1
CT,LA,597,2018,09,Connecticut,CT,state,D1
CT,MA,7630,2018,09,Connecticut,CT,state,D1
CT,MD,1182,2018,09,Connecticut,CT,state,D1
CT,ME,1342,2018,09,Connecticut,CT,state,D1
CT,MI,819,2018,09,Connecticut,CT,state,D1
CT,MN,106,2018,09,Connecticut,CT,state,D1
CT,MO,69,2018,09,Connecticut,CT,state,D1
CT,MS,0,2018,09,Connecticut,CT,state,D1
CT,MT,35,2018,09,Connecticut,CT,state,D1
CT,NC,1145,2018,09,Connecticut,CT,state,D1
CT,ND,0,2018,09,Connecticut,CT,state,D1
CT,NE,0,2018,09,Connecticut,CT,state,D1
CT,NH,939,2018,09,Connecticut,CT,state,D1
CT,NJ,4573,2018,09,Connecticut,CT,state,D1
CT,NM,0,2018,09,Connecticut,CT,state,D1
CT,NV,149,2018,09,Connecticut,CT,state,D1
CT,NY,27361,2018,09,Connecticut,CT,state,D1
CT,OH,1410,2018,09,Connecticut,CT,state,D1
CT,OK,172,2018,09,Connecticut,CT,state,D1
CT,OR,642,2018,09,Connecticut,CT,state,D1
CT,PA,3446,2018,09,Connecticut,CT,state,D1
CT,RI,2136,2018,09,Connecticut,CT,state,D1
CT,SC,1811,2018,09,Connecticut,CT,state,D1
CT,SD,0,2018,09,Connecticut,CT,state,D1
CT,TN,743,2018,09,Connecticut,CT,state,D1
CT,TX,4044,2018,09,Connecticut,CT,state,D1
CT,UT,1305,2018,09,Connecticut,CT,state,D1
CT,VA,2294,2018,09,Connecticut,CT,state,D1
CT,VT,595,2018,09,Connecticut,CT,state,D1
CT,WA,1062,2018,09,Connecticut,CT,state,D1
CT,WI,328,2018,09,Connecticut,CT,state,D1
CT,WV,181,2018,09,Connecticut,CT,state,D1
CT,WY,0,2018,09,Connecticut,CT,state,D1
CT,AK,220,2019,09,Connecticut,CT,state,D1
CT,AL,248,2019,09,Connecticut,CT,state,D1
CT,AR,0,2019,09,Connecticut,CT,state,D1
CT,AZ,441,2019,09,Connecticut,CT,state,D1
CT,CA,4049,2019,09,Connecticut,CT,state,D1
CT,CO,1165,2019,09,Connecticut,CT,state,D1
CT,DC,313,2019,09,Connecticut,CT,state,D1
CT,DE,45,2019,09,Connecticut,CT,state,D1
CT,FL,7501,2019,09,Connecticut,CT,state,D1
CT,GA,1266,2019,09,Connecticut,CT,state,D1
CT,HI,912,2019,09,Connecticut,CT,state,D1
CT,IA,165,2019,09,Connecticut,CT,state,D1
CT,ID,0,2019,09,Connecticut,CT,state,D1
CT,IL,1389,2019,09,Connecticut,CT,state,D1
CT,IN,309,2019,09,Connecticut,CT,state,D1
CT,KS,94,2019,09,Connecticut,CT,state,D1
CT,KY,135,2019,09,Connecticut,CT,state,D1
CT,LA,764,2019,09,Connecticut,CT,state,D1
CT,MA,13020,2019,09,Connecticut,CT,state,D1
CT,MD,1720,2019,09,Connecticut,CT,state,D1
CT,ME,743,2019,09,Connecticut,CT,state,D1
CT,MI,1091,2019,09,Connecticut,CT,state,D1
CT,MN,676,2019,09,Connecticut,CT,state,D1
CT,MO,212,2019,09,Connecticut,CT,state,D1
CT,MS,0,2019,09,Connecticut,CT,state,D1
CT,MT,0,2019,09,Connecticut,CT,state,D1
CT,NC,2640,2019,09,Connecticut,CT,state,D1
CT,ND,0,2019,09,Connecticut,CT,state,D1
CT,NE,189,2019,09,Connecticut,CT,state,D1
CT,NH,741,2019,09,Connecticut,CT,state,D1
CT,NJ,5297,2019,09,Connecticut,CT,state,D1
CT,NM,0,2019,09,Connecticut,CT,state,D1
CT,NV,174,2019,09,Connecticut,CT,state,D1
CT,NY,27606,2019,09,Connecticut,CT,state,D1
CT,OH,1369,2019,09,Connecticut,CT,state,D1
CT,OK,199,2019,09,Connecticut,CT,state,D1
CT,OR,523,2019,09,Connecticut,CT,state,D1
CT,PA,3711,2019,09,Connecticut,CT,state,D1
CT,RI,3788,2019,09,Connecticut,CT,state,D1
CT,SC,910,2019,09,Connecticut,CT,state,D1
CT,SD,539,2019,09,Connecticut,CT,state,D1
CT,TN,921,2019,09,Connecticut,CT,state,D1
CT,TX,2141,2019,09,Connecticut,CT,state,D1
CT,UT,120,2019,09,Connecticut,CT,state,D1
CT,VA,1764,2019,09,Connecticut,CT,state,D1
CT,VT,103,2019,09,Connecticut,CT,state,D1
CT,WA,191,2019,09,Connecticut,CT,state,D1
CT,WI,232,2019,09,Connecticut,CT,state,D1
CT,WV,408,2019,09,Connecticut,CT,state,D1
CT,WY,0,2019,09,Connecticut,CT,state,D1
DC,AK,591,2010,11,District of Columbia,DC,state,D5
DC,AL,360,2010,11,District of Columbia,DC,state,D5
DC,AR,155,2010,11,District of Columbia,DC,state,D5
DC,AZ,662,2010,11,District of Columbia,DC,state,D5
DC,CA,4205,2010,11,District of Columbia,DC,state,D5
DC,CO,656,2010,11,District of Columbia,DC,state,D5
DC,CT,926,2010,11,District of Columbia,DC,state,D5
DC,DE,0,2010,11,District of Columbia,DC,state,D5
DC,FL,1100,2010,11,District of Columbia,DC,state,D5
DC,GA,1597,2010,11,District of Columbia,DC,state,D5
DC,HI,0,2010,11,District of Columbia,DC,state,D5
DC,IA,392,2010,11,District of Columbia,DC,state,D5
DC,ID,0,2010,11,District of Columbia,DC,state,D5
DC,IL,615,2010,11,District of Columbia,DC,state,D5
DC,IN,711,2010,11,District of Columbia,DC,state,D5
DC,KS,83,2010,11,District of Columbia,DC,state,D5
DC,KY,94,2010,11,District of Columbia,DC,state,D5
DC,LA,0,2010,11,District of Columbia,DC,state,D5
DC,MA,1376,2010,11,District of Columbia,DC,state,D5
DC,MD,13503,2010,11,District of Columbia,DC,state,D5
DC,ME,76,2010,11,District of Columbia,DC,state,D5
DC,MI,126,2010,11,District of Columbia,DC,state,D5
DC,MN,87,2010,11,District of Columbia,DC,state,D5
DC,MO,272,2010,11,District of Columbia,DC,state,D5
DC,MS,0,2010,11,District of Columbia,DC,state,D5
DC,MT,0,2010,11,District of Columbia,DC,state,D5
DC,NC,1897,2010,11,District of Columbia,DC,state,D5
DC,ND,98,2010,11,District of Columbia,DC,state,D5
DC,NE,62,2010,11,District of Columbia,DC,state,D5
DC,NH,137,2010,11,District of Columbia,DC,state,D5
DC,NJ,1924,2010,11,District of Columbia,DC,state,D5
DC,NM,61,2010,11,District of Columbia,DC,state,D5
DC,NV,0,2010,11,District of Columbia,DC,state,D5
DC,NY,3852,2010,11,District of Columbia,DC,state,D5
DC,OH,598,2010,11,District of Columbia,DC,state,D5
DC,OK,0,2010,11,District of Columbia,DC,state,D5
DC,OR,601,2010,11,District of Columbia,DC,state,D5
DC,PA,2378,2010,11,District of Columbia,DC,state,D5
DC,RI,249,2010,11,District of Columbia,DC,state,D5
DC,SC,380,2010,11,District of Columbia,DC,state,D5
DC,SD,0,2010,11,District of Columbia,DC,state,D5
DC,TN,591,2010,11,District of Columbia,DC,state,D5
DC,TX,1180,2010,11,District of Columbia,DC,state,D5
DC,UT,0,2010,11,District of Columbia,DC,state,D5
DC,VA,7915,2010,11,District of Columbia,DC,state,D5
DC,VT,199,2010,11,District of Columbia,DC,state,D5
DC,WA,284,2010,11,District of Columbia,DC,state,D5
DC,WI,391,2010,11,District of Columbia,DC,state,D5
DC,WV,860,2010,11,District of Columbia,DC,state,D5
DC,WY,0,2010,11,District of Columbia,DC,state,D5
DC,AK,135,2011,11,District of Columbia,DC,state,D5
DC,AL,13,2011,11,District of Columbia,DC,state,D5
DC,AR,81,2011,11,District of Columbia,DC,state,D5
DC,AZ,43,2011,11,District of Columbia,DC,state,D5
DC,CA,3797,2011,11,District of Columbia,DC,state,D5
DC,CO,452,2011,11,District of Columbia,DC,state,D5
DC,CT,981,2011,11,District of Columbia,DC,state,D5
DC,DE,128,2011,11,District of Columbia,DC,state,D5
DC,FL,1254,2011,11,District of Columbia,DC,state,D5
DC,GA,937,2011,11,District of Columbia,DC,state,D5
DC,HI,372,2011,11,District of Columbia,DC,state,D5
DC,IA,241,2011,11,District of Columbia,DC,state,D5
DC,ID,68,2011,11,District of Columbia,DC,state,D5
DC,IL,1397,2011,11,District of Columbia,DC,state,D5
DC,IN,128,2011,11,District of Columbia,DC,state,D5
DC,KS,6,2011,11,District of Columbia,DC,state,D5
DC,KY,297,2011,11,District of Columbia,DC,state,D5
DC,LA,0,2011,11,District of Columbia,DC,state,D5
DC,MA,2048,2011,11,District of Columbia,DC,state,D5
DC,MD,14129,2011,11,District of Columbia,DC,state,D5
DC,ME,0,2011,11,District of Columbia,DC,state,D5
DC,MI,1108,2011,11,District of Columbia,DC,state,D5
DC,MN,409,2011,11,District of Columbia,DC,state,D5
DC,MO,112,2011,11,District of Columbia,DC,state,D5
DC,MS,83,2011,11,District of Columbia,DC,state,D5
DC,MT,38,2011,11,District of Columbia,DC,state,D5
DC,NC,1716,2011,11,District of Columbia,DC,state,D5
DC,ND,285,2011,11,District of Columbia,DC,state,D5
DC,NE,79,2011,11,District of Columbia,DC,state,D5
DC,NH,145,2011,11,District of Columbia,DC,state,D5
DC,NJ,1035,2011,11,District of Columbia,DC,state,D5
DC,NM,0,2011,11,District of Columbia,DC,state,D5
DC,NV,238,2011,11,District of Columbia,DC,state,D5
DC,NY,2313,2011,11,District of Columbia,DC,state,D5
DC,OH,306,2011,11,District of Columbia,DC,state,D5
DC,OK,0,2011,11,District of Columbia,DC,state,D5
DC,OR,51,2011,11,District of Columbia,DC,state,D5
DC,PA,1589,2011,11,District of Columbia,DC,state,D5
DC,RI,50,2011,11,District of Columbia,DC,state,D5
DC,SC,357,2011,11,District of Columbia,DC,state,D5
DC,SD,104,2011,11,District of Columbia,DC,state,D5
DC,TN,421,2011,11,District of Columbia,DC,state,D5
DC,TX,1083,2011,11,District of Columbia,DC,state,D5
DC,UT,75,2011,11,District of Columbia,DC,state,D5
DC,VA,7975,2011,11,District of Columbia,DC,state,D5
DC,VT,445,2011,11,District of Columbia,DC,state,D5
DC,WA,476,2011,11,District of Columbia,DC,state,D5
DC,WI,946,2011,11,District of Columbia,DC,state,D5
DC,WV,120,2011,11,District of Columbia,DC,state,D5
DC,WY,0,2011,11,District of Columbia,DC,state,D5
DC,AK,1247,2012,11,District of Columbia,DC,state,D5
DC,AL,79,2012,11,District of Columbia,DC,state,D5
DC,AR,35,2012,11,District of Columbia,DC,state,D5
DC,AZ,902,2012,11,District of Columbia,DC,state,D5
DC,CA,4999,2012,11,District of Columbia,DC,state,D5
DC,CO,677,2012,11,District of Columbia,DC,state,D5
DC,CT,618,2012,11,District of Columbia,DC,state,D5
DC,DE,78,2012,11,District of Columbia,DC,state,D5
DC,FL,1705,2012,11,District of Columbia,DC,state,D5
DC,GA,1079,2012,11,District of Columbia,DC,state,D5
DC,HI,38,2012,11,District of Columbia,DC,state,D5
DC,IA,133,2012,11,District of Columbia,DC,state,D5
DC,ID,46,2012,11,District of Columbia,DC,state,D5
DC,IL,795,2012,11,District of Columbia,DC,state,D5
DC,IN,469,2012,11,District of Columbia,DC,state,D5
DC,KS,164,2012,11,District of Columbia,DC,state,D5
DC,KY,112,2012,11,District of Columbia,DC,state,D5
DC,LA,283,2012,11,District of Columbia,DC,state,D5
DC,MA,1524,2012,11,District of Columbia,DC,state,D5
DC,MD,14120,2012,11,District of Columbia,DC,state,D5
DC,ME,194,2012,11,District of Columbia,DC,state,D5
DC,MI,944,2012,11,District of Columbia,DC,state,D5
DC,MN,393,2012,11,District of Columbia,DC,state,D5
DC,MO,337,2012,11,District of Columbia,DC,state,D5
DC,MS,44,2012,11,District of Columbia,DC,state,D5
DC,MT,0,2012,11,District of Columbia,DC,state,D5
DC,NC,985,2012,11,District of Columbia,DC,state,D5
DC,ND,0,2012,11,District of Columbia,DC,state,D5
DC,NE,172,2012,11,District of Columbia,DC,state,D5
DC,NH,197,2012,11,District of Columbia,DC,state,D5
DC,NJ,1451,2012,11,District of Columbia,DC,state,D5
DC,NM,116,2012,11,District of Columbia,DC,state,D5
DC,NV,42,2012,11,District of Columbia,DC,state,D5
DC,NY,3085,2012,11,District of Columbia,DC,state,D5
DC,OH,651,2012,11,District of Columbia,DC,state,D5
DC,OK,0,2012,11,District of Columbia,DC,state,D5
DC,OR,157,2012,11,District of Columbia,DC,state,D5
DC,PA,1494,2012,11,District of Columbia,DC,state,D5
DC,RI,635,2012,11,District of Columbia,DC,state,D5
DC,SC,150,2012,11,District of Columbia,DC,state,D5
DC,SD,0,2012,11,District of Columbia,DC,state,D5
DC,TN,577,2012,11,District of Columbia,DC,state,D5
DC,TX,1473,2012,11,District of Columbia,DC,state,D5
DC,UT,116,2012,11,District of Columbia,DC,state,D5
DC,VA,9537,2012,11,District of Columbia,DC,state,D5
DC,VT,267,2012,11,District of Columbia,DC,state,D5
DC,WA,481,2012,11,District of Columbia,DC,state,D5
DC,WI,721,2012,11,District of Columbia,DC,state,D5
DC,WV,293,2012,11,District of Columbia,DC,state,D5
DC,WY,215,2012,11,District of Columbia,DC,state,D5
DC,AK,579,2013,11,District of Columbia,DC,state,D5
DC,AL,316,2013,11,District of Columbia,DC,state,D5
DC,AR,0,2013,11,District of Columbia,DC,state,D5
DC,AZ,79,2013,11,District of Columbia,DC,state,D5
DC,CA,2427,2013,11,District of Columbia,DC,state,D5
DC,CO,337,2013,11,District of Columbia,DC,state,D5
DC,CT,1597,2013,11,District of Columbia,DC,state,D5
DC,DE,336,2013,11,District of Columbia,DC,state,D5
DC,FL,1307,2013,11,District of Columbia,DC,state,D5
DC,GA,1497,2013,11,District of Columbia,DC,state,D5
DC,HI,339,2013,11,District of Columbia,DC,state,D5
DC,IA,27,2013,11,District of Columbia,DC,state,D5
DC,ID,0,2013,11,District of Columbia,DC,state,D5
DC,IL,753,2013,11,District of Columbia,DC,state,D5
DC,IN,215,2013,11,District of Columbia,DC,state,D5
DC,KS,0,2013,11,District of Columbia,DC,state,D5
DC,KY,46,2013,11,District of Columbia,DC,state,D5
DC,LA,858,2013,11,District of Columbia,DC,state,D5
DC,MA,1557,2013,11,District of Columbia,DC,state,D5
DC,MD,9237,2013,11,District of Columbia,DC,state,D5
DC,ME,0,2013,11,District of Columbia,DC,state,D5
DC,MI,622,2013,11,District of Columbia,DC,state,D5
DC,MN,0,2013,11,District of Columbia,DC,state,D5
DC,MO,278,2013,11,District of Columbia,DC,state,D5
DC,MS,0,2013,11,District of Columbia,DC,state,D5
DC,MT,44,2013,11,District of Columbia,DC,state,D5
DC,NC,1253,2013,11,District of Columbia,DC,state,D5
DC,ND,0,2013,11,District of Columbia,DC,state,D5
DC,NE,22,2013,11,District of Columbia,DC,state,D5
DC,NH,108,2013,11,District of Columbia,DC,state,D5
DC,NJ,2173,2013,11,District of Columbia,DC,state,D5
DC,NM,411,2013,11,District of Columbia,DC,state,D5
DC,NV,0,2013,11,District of Columbia,DC,state,D5
DC,NY,4770,2013,11,District of Columbia,DC,state,D5
DC,OH,315,2013,11,District of Columbia,DC,state,D5
DC,OK,155,2013,11,District of Columbia,DC,state,D5
DC,OR,194,2013,11,District of Columbia,DC,state,D5
DC,PA,2177,2013,11,District of Columbia,DC,state,D5
DC,RI,1150,2013,11,District of Columbia,DC,state,D5
DC,SC,506,2013,11,District of Columbia,DC,state,D5
DC,SD,203,2013,11,District of Columbia,DC,state,D5
DC,TN,560,2013,11,District of Columbia,DC,state,D5
DC,TX,1625,2013,11,District of Columbia,DC,state,D5
DC,UT,126,2013,11,District of Columbia,DC,state,D5
DC,VA,7814,2013,11,District of Columbia,DC,state,D5
DC,VT,0,2013,11,District of Columbia,DC,state,D5
DC,WA,159,2013,11,District of Columbia,DC,state,D5
DC,WI,5,2013,11,District of Columbia,DC,state,D5
DC,WV,391,2013,11,District of Columbia,DC,state,D5
DC,WY,3,2013,11,District of Columbia,DC,state,D5
DC,AK,92,2014,11,District of Columbia,DC,state,D5
DC,AL,251,2014,11,District of Columbia,DC,state,D5
DC,AR,106,2014,11,District of Columbia,DC,state,D5
DC,AZ,186,2014,11,District of Columbia,DC,state,D5
DC,CA,5206,2014,11,District of Columbia,DC,state,D5
DC,CO,476,2014,11,District of Columbia,DC,state,D5
DC,CT,1336,2014,11,District of Columbia,DC,state,D5
DC,DE,290,2014,11,District of Columbia,DC,state,D5
DC,FL,1745,2014,11,District of Columbia,DC,state,D5
DC,GA,445,2014,11,District of Columbia,DC,state,D5
DC,HI,283,2014,11,District of Columbia,DC,state,D5
DC,IA,96,2014,11,District of Columbia,DC,state,D5
DC,ID,229,2014,11,District of Columbia,DC,state,D5
DC,IL,1768,2014,11,District of Columbia,DC,state,D5
DC,IN,525,2014,11,District of Columbia,DC,state,D5
DC,KS,133,2014,11,District of Columbia,DC,state,D5
DC,KY,375,2014,11,District of Columbia,DC,state,D5
DC,LA,689,2014,11,District of Columbia,DC,state,D5
DC,MA,1575,2014,11,District of Columbia,DC,state,D5
DC,MD,13606,2014,11,District of Columbia,DC,state,D5
DC,ME,167,2014,11,District of Columbia,DC,state,D5
DC,MI,334,2014,11,District of Columbia,DC,state,D5
DC,MN,414,2014,11,District of Columbia,DC,state,D5
DC,MO,195,2014,11,District of Columbia,DC,state,D5
DC,MS,71,2014,11,District of Columbia,DC,state,D5
DC,MT,84,2014,11,District of Columbia,DC,state,D5
DC,NC,1670,2014,11,District of Columbia,DC,state,D5
DC,ND,44,2014,11,District of Columbia,DC,state,D5
DC,NE,111,2014,11,District of Columbia,DC,state,D5
DC,NH,154,2014,11,District of Columbia,DC,state,D5
DC,NJ,2075,2014,11,District of Columbia,DC,state,D5
DC,NM,76,2014,11,District of Columbia,DC,state,D5
DC,NV,593,2014,11,District of Columbia,DC,state,D5
DC,NY,3562,2014,11,District of Columbia,DC,state,D5
DC,OH,286,2014,11,District of Columbia,DC,state,D5
DC,OK,78,2014,11,District of Columbia,DC,state,D5
DC,OR,130,2014,11,District of Columbia,DC,state,D5
DC,PA,2311,2014,11,District of Columbia,DC,state,D5
DC,RI,125,2014,11,District of Columbia,DC,state,D5
DC,SC,389,2014,11,District of Columbia,DC,state,D5
DC,SD,0,2014,11,District of Columbia,DC,state,D5
